,poi_id,poi_name,visit_count,hcode,hname1,hname2,hname3,cate_id,fullpath,catename,catetype,apicatename,adultflag,landmarkyn,name1,name2,name3,name4,name5,time_list,scores,reviews,categories,coord
4141,17127117,스타벅스,8,1171062000,서울특별시,송파구,가락본동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:00 ~ 22:00"",""dayOfWeek"":""월,수,목,금"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""07:30 ~ 21:00"",""dayOfWeek"":""화,토,일"",""timeEtc"":null}]}]","[5, 4, 5, 5, 5, 4, 5, 1, 1, 1, 5, 2, 3]","여기 바리스타분들 다 친절하셔서 갈때 마다 기분이 좋아요,화장실 넓어서 굿,시원하고 음료도 제대로인 편.,,음료 괜찮아요~~~,맛있던데 조금 시끄러운거 빼고,스타벅스는 커피를 마시는 것이 아니라 브랜드를 마시는 거죠~^^ 사랑해요,얼음 넣는데 커피 다른 음료에 튀고 대충대충임알갱이가 씹히게 내놓는게 맞나?앞치마에 별 많이 달았던데,카운터 보시는 뚱뚱하신 여종업원님 다른곳은 안녕하세요 주문하시겠습니까? 하던데손님만 멀뚱히 쳐다보시고 메뉴 말하니까바코드 툭찍고 다 기어가는 목소리로 닉네임불러드릴게요 끝 무슨일 있으셨나요? 누구랑 싸웠나요 여지껏 많은 스타벅스를 갔지만 진짜 이런곳은 첨이네 목소리의 톤이 친절도를 평가하고 그 매장을 가고싶게 만드는데 여기는 다신 방문할일 없을듯,별로...누구 말대로 종업원들 문제는 없으나 친절하지 않은데 딱히 불친절하다고 할 순 없지만 기분은 별로...인터넷 제한 했는지 접속이 됐다 안 됐다 함.,넓고 테이블 배치 간격이 넉넉함음료 맛있게 만드는 스벅임,뭔가 종업원분들이 친절하다는 느낌이 안 들음...그래도 아침 일찍 7시에 가면 조용해서 좋음,","['음식점', '카페', '커피전문점', '스타벅스']","['37.4948610690639', '127.118812839145']"
4142,697145793,스타벅스,11,1150064000,서울특별시,강서구,방화2동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:00 ~ 22:00"",""dayOfWeek"":""월~토"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""08:00 ~ 22:00"",""dayOfWeek"":""일"",""timeEtc"":null}]}]","[4, 5, 4, 4, 5, 4, 1, 5, 5, 3]","자리가 적어서 아쉬워요 ㅜㅜ,친절하고 아메리카노 맛있어요!,새로 생긴 데라고 해서 갔는데 dt라 주차 공간이 너무 협소해요,좋아요,,방화DT랑 마곡나루 스타벅스는 갈 때 마다 앉을 자리가 없는데, 여기는 항상 자리가 있어서 좋아요. 다만, 주차가 4대 밖에 안 되는 점이 불편해서 별 하나 뺐어요🙄,시간너무오래걸려요 테이크아웃 바쁘신분들 비추,서울 방문할때마다 들리는데 인테리어도 이쁘고 작업하기 좋습니다,인근 스타벅스중 여기가 제일 맛있어요 직원분들 늘 친절하게 대해주셔서 감사해요💕,DT매장인데 주차4대가능, 주차는 어렵네요...","['음식점', '카페', '커피전문점', '스타벅스']","['37.574448196168476', '126.81643720411584']"
4143,8403571,스타벅스,24,1165054000,서울특별시,서초구,잠원동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:00 ~ 23:00"",""dayOfWeek"":""매일"",""timeEtc"":null}]}]","[5, 5, 3, 5, 5, 4, 4, 5, 5, 1, 1, 5, 3]","완전 친절하심,,콜드브루,친절함,평일저녁알바분 완전 친절,,리뉴얼하고ㅈ깨끗해짐늘 사람 많음,직원분 센스 좋으세여,좋아요.,정신병있어보이는 이상한 그 여직원 왜 안짜르나요??? 손님한테 눈 똥그랗게 뜨고 저리로 가라고 하는 여직원말이에요 이해불가..,아메 두잔에  20분넘게 기다려서 언제나오냐고 물어보니깐 이미 불렀다며, 바로 싸 가지 없이 똥씹은 표정과 말투하네.. 20분넘게 음료 안가져 가면 몇번 더 부르든가 해야하는거 아닙니까? 그 여자 알바생, 목소리도 쳐 작아가지고 번호 부르면 사람 오지도 않더만.. 뭐라 하니깐 있는 성질머리 오히려 다 내고 있던데ㅋ.. 가뜩이나 사람 많고 웨이팅도 긴데 지들끼리 다 보이게 장난 쳐대고 있고.. 직원교육 제대로네요ㅎ 점장 열일 하셔야 할듯~,평소 너무 북적거려 매장이 어수선하고 주로 테이크아웃만 합니다만...일단 오전시간 직원분께서 너무 친절하셔서 감사표시로 리뷰남깁니다,","['음식점', '카페', '커피전문점', '스타벅스']","['37.51622596162784', '127.0207677490634']"
4144,24765611,스타벅스,127,1154561000,서울특별시,금천구,독산1동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:00 ~ 22:00"",""dayOfWeek"":""월,수,목,금"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""09:30 ~ 21:00"",""dayOfWeek"":""화,일"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""08:00 ~ 21:00"",""dayOfWeek"":""토"",""timeEtc"":null}]}]","[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]","방문할때마다 친절합니다,파트너분들이 정말 친절하세요! 특히 여자분들 넘 스윗하셔서 일부러 여기 지점으로 찾아가곤 해요. 매장도 깔끔하고 화장실은 건물 화장실인데 깨끗해용,친절함,파트너들 친절하고 자리도 넓어요 다만 넘 시끄러움,가끔 아침에 들리는데 직원분들 항상 친절하세요!!이렇게 항상 친절하신 스타벅스 처음보는듯해용💖덕분에 저도 기분좋게 하루 시작해요~!,직원분이 너무 친절하세요!매장 와서 기분이 좋아지네요~~화이팅하세요,위치가 좋음,진상새끼 후기 보고 마침 근처라 방문해 봤어요 직원분 친절하구 좋아요 힘내셔욭 👏🏻,매장도 깨끗하고 직원분도 친절합니다.,제가 갔던 스타벅스중에, 아니 모든 카페중에 제일 친절했어요. 생일쿠폰 사용했는데 그래서 그런지 바쁘신 와중에도 눈 마주치시면서 “제가 정말 맛있게 만들었어요. 행복한 하루 되세요”라고 정말 해맑게 웃으시면서 말씀해주셔서 일주일 내내 기분이 좋았습니다. 일년이나 지나서 평점을 남기네요. 그 분 성함이라도 한 번 봐두고 스타벅스 칭찬voc라도 남겼어야되는데 이렇게라도 아쉬움을 달래봅니다.,,진짜 좋아요 슈크림라떼 짱 휘핑 많이주심,직원분들 친절 합니다!","['음식점', '카페', '커피전문점', '스타벅스']","['37.4695491849933', '126.895651607106']"
4146,23325994,스타벅스,139,1150053500,서울특별시,강서구,등촌3동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:30 ~ 22:00"",""dayOfWeek"":""월,수,목,금"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""08:30 ~ 21:00"",""dayOfWeek"":""화,토,일"",""timeEtc"":null}]}]","[3, 5, 1, 5, 5, 5, 5, 3, 4, 4, 1, 1]",",,너무 시끄럽고 사람 많아서 자리도 없어요,발산역 근처라 약속장소로 좋습니다,왕친절하세요 얼음 많이ㅜ달라구 했더니 완전 마니 주심 감사합니다 했는데 별말씀을요~ 제가 더 감사하죠~ 하시는데 이만큼 친절한 스타벅스 처음 봐요 그리고 분위기 좋아서 공부하기에도 좋음,자주가요,자주가는 곳이예요. 좋아요,맛이 진짜 없었어요…. 진짜 맛이 없어서 리뷰를 남깁니다. 내부적으로 확인이나 개선이 필요한듯해요…. 샷추가까지 했는데 다른 지점하고 색부터 차이가 나고 밍밍했어요…,안녕하세요,맛은 스벅 맛 똑같고, 친절해요,아메리카노, 피지오 주문했는데 이렇게 맛없는 곳 처음 와보네요.. 어떻게 스벅아아에서 이런맛이..,난 어떤 여자 직원이 띠껍게 하던데","['음식점', '카페', '커피전문점', '스타벅스']","['37.55820907037809', '126.84431303151688']"
4147,1484410257,스타벅스,90,1138057000,서울특별시,은평구,대조동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:00 ~ 22:00"",""dayOfWeek"":""매일"",""timeEtc"":null}]}]","[5, 5, 5, 5, 5, 5, 4, 5]","스벅은 말해모합니까 하하하,친절하시고 음료도 잘 나왔다,지난 4년동안 100번은 간 것 같은데 한번도 불친절하다고 느낀 적 없습니다!! 파트너분들이 몇개월? 몇년? 마다 바뀌는 것 같은데 다 친절하셔용ㅋㅋ 음료도 굳 카페 분위기도 굳입니다,좋음,,카페 불모지의 한줄기 빛 같은 곳,,아이스크림 맛있네요.","['음식점', '카페', '커피전문점', '스타벅스']","['37.6117407836906', '126.917760665264']"
4148,6388793,스타벅스,160,1171055000,서울특별시,송파구,마천2동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:00 ~ 22:00"",""dayOfWeek"":""월,수,목,금,토"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""08:00 ~ 22:00"",""dayOfWeek"":""화,일"",""timeEtc"":null}]}]","[4, 4, 5, 5, 5, 4, 1, 5, 1]","무엇보다 주차가 가능해서 좋아요,,넓어서 쾌적함붐비지 않아 좋음,,인생 자허블… 왜 유독 맛있을까요?! 2층이 엄청 넓어서 작업하기 좋고 통창이 있어서 마음이 편안합니다. 기다란 나무 책상도 좋아요! 약간 높은 편이긴 하지만! 동네는 아니지만 다시 올 것 같아요!재방문 했는데, 다른 직원분들이 계셨지만 여전히 친절하셨고🥹 인생 차이티 라떼!!!! 왜 유독 이곳이 맛있죠…?,주차 두대만 가능, dt줄 너무 김. 제발 사이렌오더 한사람만 dt받으면 좋겠음,직원들 남,여 싸끄리 불친절 일단.. 음, 고객매장 올때,갈때 인사× 특히 여자 직원들 뭐고객이 물어봐도 들은척도 안하고 쌩까고대꾸도 안하고 자기할일 바쁘고 그나마 남자직원들 다 파트타임 같은데 알바생 남,여남자 알바생 중에 드물게 인사도 잘하고 뭐물어봐도 친절하게 설명,안내도 잘 해주고갈때마다 1,2층 만석이라 앉즐자리가 없고2층 테라스 밖에서 착석 함.한겨울 빼고 춥지않고 미세먼지,오존 좋은날만.1,2층만석이면날씨 쌀쌀하고 미세먼지,오존 최악 날씨면테이크아웃 해서 캐리어에 들고감!~특히 2층에 테이블에 노트북 키고 주구장창자리 차지하고 특히 여자 손님들! 싸구려 아메리카노4.500원짜리 둘이서 딸랑 한잔 시켜놓고, 아저씨,아줌마손님들은 금방 마시고 가버림 The End,이런 걸뱅이동네에 있을 스타벅스가 아닌데 고생이 많네요. 어디 자판기 200원짜리 믹스먹을수준 동네에서 평가를,아니 추천해 주는건 좋은데 추가비용 내는걸 추처놔시면 어쩌라는거지 내가 알아서 먹을게요","['음식점', '카페', '커피전문점', '스타벅스']","['37.4997119999231', '127.147649199885']"
4150,8430510,스타벅스,180,1111061500,서울특별시,종로구,종로1.2.3.4가동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:30 ~ 21:30"",""dayOfWeek"":""월,수,목,금,토"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""09:00 ~ 21:00"",""dayOfWeek"":""화,일"",""timeEtc"":null}]}]","[5, 3, 4, 4, 3, 1, 2, 5, 5, 5, 5, 3, 1]",",매장이 정말 작습니다. 대신 조용합니다. 이외 다른 매장과는 차이가 없습니다,간판이 한글이네요,친절하시구 매장좀 추워용ㅜ 관광객이 많아서 그런것같아여 그리고 자리가 별로없어서 테이크 아웃중심입니당,영업시간이 너무 짧고 그냥 다 쏘쏘였음,협소,,인간미가있네요 ᆢ,내가 먹어본 쿨라임 피지오중에서 가장 맛있어욤!! 요기저기 먹어봤지만 여기 만큼 맛난데는 옶었음,매장 규모는 협소하지만 직원분들이 너무 친절해요,• 1층만 운영하는 매장이라 주로 테이크아웃 위주고, 오래 앉아서 시간 보내기 좋은 매장은 아닌 점 참고 필요,,바닥과 테이블에 음료와 빵가루가 떨어져있어 너무 너무 지저분했어요. 사람들이 많아 다른 테이블은 없었구요.이용하는 사람들도 많고 문화가 다른 외국인도 많음은 이해하지만 그만큼 직원분들을 많이 두셔서 청소에 신경써쥬셨음 좋겠어요.직원분들은 열심히하고 있었는데 손님수에 비해 청소하는 직원의 수는 작아 동시에 많은일을 처리하기에는 역부족이라봅니다.","['음식점', '카페', '커피전문점', '스타벅스']","['37.57739393795513', '126.98569069000449']"
4151,27346318,스타벅스,80,1165059000,서울특별시,서초구,방배본동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:30 ~ 22:00"",""dayOfWeek"":""월~금"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""08:00 ~ 22:00"",""dayOfWeek"":""토"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""08:00 ~ 21:00"",""dayOfWeek"":""일"",""timeEtc"":null}]}]","[5, 5, 4, 5, 3, 5, 3, 5, 5, 5, 1]","케이크 사러 방금 갔다왔는데 친절하고 좋았어요. 그리고 내부도 넓고 좋은 걸 같아요^^ 담에 또 사러 갈게요!!,2층이 꽤 넓고 쾌적해서 좋아요,,자주 가는 카페🫶 2층 넓구 좋아용!,,스타벅스 중 뷰 맛집,무난한 스벅. 주말에 카공족은 좀 별로,스벅과 러쉬는 직원들의 애사심과 충성도가 높아보임.보기좋아용. 기분좋게먹구옴,,새삼 느끼는 통일된 서비스에 감사합니다,아메리카노 묽어서 다시 우려달라고..  물 적게 넣어줌.. 맛 드럽게 없다.. 안온다","['음식점', '카페', '커피전문점', '스타벅스']","['37.4935180762436', '126.986498266264']"
4152,470408699,스타벅스,103,1150057000,서울특별시,강서구,화곡4동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:00 ~ 22:00"",""dayOfWeek"":""월,수,목,금"",""timeEtc"":null},{""timeName"":""영업시간"",""timeSE"":""07:30 ~ 22:00"",""dayOfWeek"":""화,토,일"",""timeEtc"":null}]}]","[5, 5, 5, 5, 5, 3, 1, 3, 5, 3, 1]","스타벅스 체인지점 매장중, 규모가 세로로 가장 큰 지점이 아닐까 싶다.어쩌다보니, 쿠폰이 생겨 쿠폰으로디저트 먹으려 했으나 없다고 하여, 다른걸 고르게 됐는데, 직원분의 안내가 세심함이 느껴졌을 정도였다가끔가다 마음을 비우고 싶을때는, 자주 오고싶기도 한 매장이다.,,드라이브 스루 이용으로 종종 갑니다출근시간이나 점심시간때 가면 줄이 길어서 대기시간이 깁니다 그 시간 피하시면 빨리 받아갈 수 있어요 친철하세요,개선 굿!,위치가 좋아서 종종 갑니다!,,드라이브인에 차량이 더럽게 많이 있다,커피가 더 뜨거웠으면 좋겠어요,코로나 터지고 매장에 안들어가면서 차량으로 자주 들리게 되었는데 좋아요,화장실 수리좀 해줘요;;;,녹차 라떼를 시켰는데 머그잔에 덕지덕지 남아 있던 커피 자국들 한두군대도 아니라서녹차 색이 아니라 확연히 다른 커피 색이라잔이 좀 지저분 하다고 하니까 사용중이던 키친 타월로 닦아주겠다는 센스(?)그렇게 많이 묻어 있었는데 음료를 새로 만들어 줘야 하는거 아닌가어이 없어 하니까 다른 잔에 고대로 부어서 주네요스타벅스 중 서비스는 최악","['음식점', '카페', '커피전문점', '스타벅스']","['37.5349902242394', '126.86312483878']"
4153,523837124,스타벅스,65,1168070000,서울특별시,강남구,세곡동,174.0,음식점>카페>커피전문점>스타벅스,스타벅스,G,카페,N,N,음식점,카페,커피전문점,스타벅스,,"[{""periodName"":""영업기간"",""periodEtc"":null,""timeList"":[{""timeName"":""영업시간"",""timeSE"":""07:00 ~ 22:00"",""dayOfWeek"":""매일"",""timeEtc"":null}]}]","[1, 4, 3, 5, 5, 4, 1, 5, 3, 1, 5, 5]","평소엔 한적하고 좋은데 주문받는 여자분 쓰잘데없이 손님한테 텃세부리는데 직원교육 다시해야될거같습니다 주문한것도 제대로 안나오네요,,다른 스벅에 비해 자리도 넓고 쾌적한것은 맞지만 주문 한참 걸리고 탄산 세게 해달라했는데직원분들이 바빠서 음료제조에 신경을 많이 못쓰는느낌.. 매장은 쾌적하고 좋아요(당연히 생긴지 엄청 오래되진 않아서 그럴지도..),다른 스벅에 비해 비교적 덜 붐비고, 직원분들이 친절하세요! 언젠가 추워하고 있었는데 직원분이 오셔서 춥냐고 물으시면서 뜨거운 물 가져다 주셨어요. 감동! 자주 오는데 올때마다 기분 좋아요 :),,무엇보다 매장이 넓고 좌석 간격이 넓다. 주차장 입구는 하나고 1대 폭이라 마주치면 뒤로 후진해야한다.,이제 마스크 쓰라고 적당히 했음 좋겠어요.자리에 앉아서 벗은 사람들은 한마디도 안하면서왜 잠깐 이동하는 사람 한테는 쓰라고 몇번을 이야기 하나요..이럴꺼면 마스크에 구멍이라도 내서 빨대를 꼽게 하든지 해야할듯요,1층만 있는 스벅 중에서 이 정도로 좌석 많은 곳 드물 겁니다 굿,,불친절하고 커피농도가 너무이상 약해요. 어찌 스타벅스 답지않게 커피가 맹탕이다.,괜츈ㅇㅇ,오래 살고 볼일이다 ㄷㄷ세곡동에도 스벅이 들어오다니","['음식점', '카페', '커피전문점', '스타벅스']","['37.4672752513511', '127.099927618834']"
